Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Q17,1544647816.441300,614414,0,0
2,Q17,1544647816.955743,612477,0,0
1,Q11,1544647817.468102,383789,0,0
2,Q17,1544647817.751629,611318,0,0
1,Q11,1544647818.262185,384310,0,0
2,Q17,1544647818.545560,612130,0,0
2,Q17,1544647819.057767,611570,0,0
2,Q17,1544647819.569415,620548,0,0
1,Q11,1544647820.089749,386644,0,0
2,Q17,1544647820.376817,610102,0,0
2,Q17,1544647820.886684,611657,0,0
1,Q11,1544647821.397562,384368,0,0
2,Q17,1544647821.681072,612908,0,0
1,Q11,1544647822.194927,383244,0,0
2,Q17,1544647822.478172,611844,0,0
1,Q11,1544647822.990016,383412,0,0
2,Q17,1544647823.273444,612202,0,0
1,Q11,1544647823.785409,404007,0,0
1,Q11,1544647824.089804,382494,0,0
2,Q17,1544647824.372464,634041,0,0
1,Q11,1544647824.906216,392292,0,0
1,Q11,1544647825.198454,384771,0,0
1,Q11,1544647825.483132,383680,0,0
2,Q17,1544647825.766832,619006,0,0
1,Q11,1544647826.285913,383804,0,0
2,Q17,1544647826.570786,611036,0,0
2,Q17,1544647827.082756,609730,0,0
2,Q17,1544647827.592791,610156,0,0
1,Q11,1544647828.103656,382447,0,0
2,Q17,1544647828.386385,610707,0,0
1,Q11,1544647828.897319,382958,0,0
2,Q17,1544647829.181237,609278,0,0
2,Q17,1544647829.691246,609749,0,0
2,Q17,1544647830.201097,611118,0,0
1,Q11,1544647830.711883,383294,0,0
2,Q17,1544647830.994265,612347,0,0
2,Q17,1544647831.506537,611080,0,0
2,Q17,1544647832.016581,612447,0,0
1,Q11,1544647832.529700,379636,0,0
1,Q11,1544647832.808855,375245,0,0
1,Q11,1544647833.084341,383093,0,0
1,Q11,1544647833.367769,383814,0,0
2,Q17,1544647833.651827,619054,0,0
1,Q11,1544647834.171106,383527,0,0
2,Q17,1544647834.454812,611319,0,0
1,Q11,1544647834.966147,383513,0,0
1,Q11,1544647835.249687,383339,0,0
2,Q17,1544647835.532268,612519,0,0
2,Q17,1544647836.045593,610657,0,0
1,Q11,1544647836.557162,382758,0,0
1,Q11,1544647836.840582,388528,0,0
2,Q17,1544647837.129699,597401,0,0
2,Q17,1544647837.627533,601285,0,0
2,Q17,1544647838.129943,601396,0,0
2,Q17,1544647838.632282,600947,0,0
1,Q11,1544647839.132596,380878,0,0
2,Q17,1544647839.413724,602364,0,0
1,Q11,1544647839.916397,375465,0,0
1,Q11,1544647840.191078,378271,0,0
2,Q17,1544647840.469992,597817,0,0
1,Q11,1544647840.968134,378386,0,0
2,Q17,1544647841.247263,596402,0,0
1,Q11,1544647841.744418,375058,0,0
1,Q11,1544647842.018857,375725,0,0
2,Q17,1544647842.294488,597129,0,0
2,Q17,1544647842.792351,597742,0,0
1,Q11,1544647843.290499,375661,0,0
2,Q17,1544647843.565892,598295,0,0
1,Q11,1544647844.063678,376161,0,0
1,Q11,1544647844.340178,375146,0,0
