Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,Q11,1544648151.338135,463669,0,0
1,Q11,1544648151.702888,456021,0,0
2,Q17,1544648152.059079,734798,0,0
1,Q11,1544648152.693720,443015,0,0
2,Q17,1544648153.037127,740278,0,0
1,Q11,1544648153.677500,443927,0,0
2,Q17,1544648154.022291,735607,0,0
2,Q17,1544648154.657918,729712,0,0
1,Q11,1544648155.287724,439352,0,0
1,Q11,1544648155.626681,441401,0,0
1,Q11,1544648155.968769,438549,0,0
1,Q11,1544648156.308432,438113,0,0
1,Q11,1544648156.646456,439250,0,0
1,Q11,1544648156.985314,439513,0,0
1,Q11,1544648157.325647,441902,0,0
2,Q17,1544648157.667602,734384,0,0
1,Q11,1544648158.302088,444473,0,0
2,Q17,1544648158.647488,727972,0,0
2,Q17,1544648159.276257,781185,0,0
2,Q17,1544648159.957861,748228,0,0
2,Q17,1544648160.606698,732857,0,0
1,Q11,1544648161.239379,490038,0,0
2,Q17,1544648161.629299,729237,0,0
1,Q11,1544648162.258802,439225,0,0
1,Q11,1544648162.598618,443595,0,0
1,Q11,1544648162.941598,448074,0,0
2,Q17,1544648163.289568,738730,0,0
2,Q17,1544648163.929242,741282,0,0
2,Q17,1544648164.570934,742713,0,0
1,Q11,1544648165.213729,446802,0,0
1,Q11,1544648165.561070,438804,0,0
1,Q11,1544648165.900461,438663,0,0
2,Q17,1544648166.239090,729818,0,0
1,Q11,1544648166.869601,439351,0,0
2,Q17,1544648167.209017,730268,0,0
2,Q17,1544648167.839343,731215,0,0
2,Q17,1544648168.470355,785623,0,0
1,Q11,1544648169.156328,485714,0,0
2,Q17,1544648169.542630,640389,0,0
2,Q17,1544648170.083764,635691,0,0
2,Q17,1544648170.619466,635604,0,0
1,Q11,1544648171.155188,387771,0,0
1,Q11,1544648171.443545,386043,0,0
2,Q17,1544648171.729736,651310,0,0
2,Q17,1544648172.281039,643854,0,0
2,Q17,1544648172.825325,643777,0,0
2,Q17,1544648173.369263,652911,0,0
2,Q17,1544648173.921347,637099,0,0
2,Q17,1544648174.458785,635651,0,0
1,Q11,1544648174.994995,385455,0,0
1,Q11,1544648175.281296,389420,0,0
1,Q11,1544648175.570815,419004,0,0
1,Q11,1544648175.890212,400478,0,0
2,Q17,1544648176.190652,686394,0,0
1,Q11,1544648176.777159,389600,0,0
2,Q17,1544648177.066856,646762,0,0
2,Q17,1544648177.614136,642346,0,0
2,Q17,1544648178.157360,643721,0,0
1,Q11,1544648178.701090,387230,0,0
2,Q17,1544648178.988273,645232,0,0
1,Q11,1544648179.533878,386559,0,0
1,Q11,1544648179.820771,385462,0,0
2,Q17,1544648180.106959,635271,0,0
2,Q17,1544648180.641681,637147,0,0
1,Q11,1544648181.178992,385990,0,0
1,Q11,1544648181.465060,395088,0,0
1,Q11,1544648181.760046,414660,0,0
2,Q17,1544648182.075309,684653,0,0
1,Q11,1544648182.660943,402449,0,0
1,Q11,1544648182.963768,387202,0,0
1,Q11,1544648183.251176,389932,0,0
2,Q17,1544648183.541760,645491,0,0
2,Q17,1544648184.087436,662816,0,0
2,Q17,1544648184.650108,651470,0,0
2,Q17,1544648185.202071,651183,0,0
1,Q11,1544648185.753809,389326,0,0
1,Q11,1544648186.043478,388517,0,0
2,Q17,1544648186.331907,641654,0,0
1,Q11,1544648186.873426,388929,0,0
2,Q17,1544648187.162098,672018,0,0
2,Q17,1544648187.734528,668268,0,0
2,Q17,1544648188.302631,668711,0,0
1,Q11,1544648188.871214,436514,0,0
1,Q11,1544648189.207745,391836,0,0
1,Q11,1544648189.499734,388916,0,0
1,Q11,1544648189.788502,388793,0,0
1,Q11,1544648190.077071,390708,0,0
1,Q11,1544648190.368008,388975,0,0
2,Q17,1544648190.657748,653523,0,0
1,Q11,1544648191.211623,391576,0,0
1,Q11,1544648191.503483,388782,0,0
2,Q17,1544648191.792716,648676,0,0
1,Q11,1544648192.341959,389179,0,0
1,Q11,1544648192.631465,388434,0,0
1,Q11,1544648192.918920,395165,0,0
2,Q17,1544648193.213865,649363,0,0
2,Q17,1544648193.763343,644290,0,0
1,Q11,1544648194.308336,387987,0,0
1,Q11,1544648194.596862,388100,0,0
2,Q17,1544648194.885300,640093,0,0
1,Q11,1544648195.426052,387994,0,0
2,Q17,1544648195.714779,652424,0,0
2,Q17,1544648196.267306,673036,0,0
1,Q11,1544648196.840631,438298,0,0
2,Q17,1544648197.179537,644834,0,0
1,Q11,1544648197.725116,390184,0,0
1,Q11,1544648198.015842,390728,0,0
1,Q11,1544648198.306515,386421,0,0
1,Q11,1544648198.593671,387490,0,0
1,Q11,1544648198.880890,386387,0,0
2,Q17,1544648199.167074,645490,0,0
1,Q11,1544648199.712821,385824,0,0
2,Q17,1544648199.998946,642919,0,0
2,Q17,1544648200.542816,636008,0,0
1,Q11,1544648201.079346,389017,0,0
2,Q17,1544648201.368442,640807,0,0
1,Q11,1544648201.909874,385404,0,0
1,Q11,1544648202.195162,388669,0,0
1,Q11,1544648202.484229,393384,0,0
1,Q11,1544648202.777583,385733,0,0
2,Q17,1544648203.063280,657710,0,0
1,Q11,1544648203.621336,390690,0,0
2,Q17,1544648203.912695,636180,0,0
2,Q17,1544648204.448471,636674,0,0
2,Q17,1544648204.985251,636256,0,0
1,Q11,1544648205.521766,391510,0,0
1,Q11,1544648205.813803,405686,0,0
1,Q11,1544648206.119384,401816,0,0
1,Q11,1544648206.421588,389356,0,0
2,Q17,1544648206.711488,695473,0,0
2,Q17,1544648207.307204,657855,0,0
2,Q17,1544648207.865951,652068,0,0
2,Q17,1544648208.417906,642429,0,0
1,Q11,1544648208.960459,394485,0,0
1,Q11,1544648209.254845,386602,0,0
1,Q11,1544648209.541410,389800,0,0
1,Q11,1544648209.831628,385371,0,0
1,Q11,1544648210.117535,389520,0,0
1,Q11,1544648210.407579,385303,0,0
2,Q17,1544648210.693259,642407,0,0
