Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,Q13,1544651747.893520,153017,0,0
4,Q16,1544651747.945992,637503,0,0
2,Q11,1544651748.483835,172124,0,0
8,Q22,1544651748.556471,122313,0,0
4,Q16,1544651748.578431,642449,0,0
8,Q22,1544651749.120862,129981,0,0
1,Q2,1544651749.150040,268598,0,0
4,Q16,1544651749.318020,735008,0,0
7,Q19,1544651749.952998,279323,0,0
4,Q16,1544651750.132358,735063,0,0
6,Q18,1544651750.767426,2656573,0,0
8,Q22,1544651753.324347,127593,0,0
1,Q2,1544651753.352405,267317,0,0
2,Q11,1544651753.519161,183778,0,0
3,Q13,1544651753.603072,164470,0,0
4,Q16,1544651753.666948,741974,0,0
4,Q16,1544651754.308282,765887,0,0
4,Q16,1544651754.973758,737817,0,0
8,Q22,1544651755.610940,133895,0,0
1,Q2,1544651755.644568,265456,0,0
2,Q11,1544651755.810363,181843,0,0
5,Q17,1544651755.892098,249459,0,0
8,Q22,1544651756.041109,128033,0,0
8,Q22,1544651756.069154,126184,0,0
8,Q22,1544651756.094922,126634,0,0
4,Q16,1544651756.121784,730971,0,0
4,Q16,1544651756.752362,739647,0,0
4,Q16,1544651757.391789,727734,0,0
1,Q2,1544651758.018818,267477,0,0
6,Q18,1544651758.185737,2669417,0,0
8,Q22,1544651760.754823,128739,0,0
4,Q16,1544651760.782707,737891,0,0
7,Q19,1544651761.420196,292047,0,0
7,Q19,1544651761.611764,274492,0,0
5,Q17,1544651761.786395,236446,0,0
8,Q22,1544651761.922460,128026,0,0
6,Q18,1544651761.950387,2680520,0,0
4,Q16,1544651764.530101,750820,0,0
4,Q16,1544651765.180502,736609,0,0
4,Q16,1544651765.817709,733048,0,0
8,Q22,1544651766.450773,128963,0,0
2,Q11,1544651766.479919,181321,0,0
5,Q17,1544651766.561681,233218,0,0
3,Q13,1544651766.694826,164355,0,0
8,Q22,1544651766.759372,126244,0,0
1,Q2,1544651766.785394,264466,0,0
4,Q16,1544651766.950046,726417,0,0
7,Q19,1544651767.576952,278057,0,0
6,Q18,1544651767.754598,2677507,0,0
7,Q19,1544651770.331475,274322,0,0
4,Q16,1544651770.505284,725771,0,0
6,Q18,1544651771.130253,2537842,0,0
4,Q16,1544651773.567467,616508,0,0
6,Q18,1544651774.083794,2247118,0,0
1,Q2,1544651776.230973,234683,0,0
8,Q22,1544651776.365212,123495,0,0
4,Q16,1544651776.388773,627889,0,0
6,Q18,1544651776.916127,2246441,0,0
7,Q19,1544651779.062333,241417,0,0
1,Q2,1544651779.203523,233631,0,0
4,Q16,1544651779.336991,628885,0,0
1,Q2,1544651779.865443,238588,0,0
1,Q2,1544651780.003269,233730,0,0
4,Q16,1544651780.136559,628061,0,0
5,Q17,1544651780.663916,215136,0,0
4,Q16,1544651780.779348,639170,0,0
5,Q17,1544651781.318639,236395,0,0
4,Q16,1544651781.454686,719683,0,0
3,Q13,1544651782.073997,167110,0,0
8,Q22,1544651782.141187,126287,0,0
2,Q11,1544651782.166999,182148,0,0
3,Q13,1544651782.248662,163839,0,0
2,Q11,1544651782.312610,181482,0,0
5,Q17,1544651782.394244,233389,0,0
2,Q11,1544651782.527606,181771,0,0
2,Q11,1544651782.609244,181782,0,0
3,Q13,1544651782.691140,163259,0,0
3,Q13,1544651782.753856,161868,0,0
5,Q17,1544651782.815282,234160,0,0
1,Q2,1544651782.949650,262632,0,0
3,Q13,1544651783.112036,163552,0,0
1,Q2,1544651783.175949,262486,0,0
2,Q11,1544651783.338239,181807,0,0
1,Q2,1544651783.420119,262658,0,0
7,Q19,1544651783.582595,266539,0,0
8,Q22,1544651783.749392,122219,0,0
3,Q13,1544651783.771786,150984,0,0
8,Q22,1544651783.822239,122067,0,0
7,Q19,1544651783.844668,241248,0,0
7,Q19,1544651783.985741,241735,0,0
2,Q11,1544651784.126841,174151,0,0
2,Q11,1544651784.200781,167093,0,0
6,Q18,1544651784.268052,2244923,0,0
2,Q11,1544651786.412751,167469,0,0
5,Q17,1544651786.480049,209569,0,0
8,Q22,1544651786.589814,122215,0,0
4,Q16,1544651786.612240,629626,0,0
2,Q11,1544651787.141956,171369,0,0
6,Q18,1544651787.212675,2233669,0,0
4,Q16,1544651789.346008,627139,0,0
7,Q19,1544651789.872515,247679,0,0
7,Q19,1544651790.020359,240580,0,0
2,Q11,1544651790.160195,167612,0,0
1,Q2,1544651790.227434,232702,0,0
1,Q2,1544651790.359604,234085,0,0
7,Q19,1544651790.494041,241445,0,0
4,Q16,1544651790.635116,628667,0,0
8,Q22,1544651791.163725,125856,0,0
2,Q11,1544651791.189517,166766,0,0
1,Q2,1544651791.255544,233348,0,0
1,Q2,1544651791.388864,234133,0,0
5,Q17,1544651791.523349,209416,0,0
4,Q16,1544651791.633038,633970,0,0
2,Q11,1544651792.167133,171760,0,0
1,Q2,1544651792.238517,233919,0,0
3,Q13,1544651792.371925,153262,0,0
3,Q13,1544651792.424569,150640,0,0
4,Q16,1544651792.475014,625039,0,0
1,Q2,1544651793.000372,238034,0,0
1,Q2,1544651793.137920,233999,0,0
7,Q19,1544651793.271276,241912,0,0
8,Q22,1544651793.413415,122115,0,0
5,Q17,1544651793.434657,209913,0,0
1,Q2,1544651793.544551,232910,0,0
5,Q17,1544651793.676579,210151,0,0
5,Q17,1544651793.786539,209577,0,0
8,Q22,1544651793.896250,122272,0,0
3,Q13,1544651793.918662,150716,0,0
2,Q11,1544651793.969042,167280,0,0
7,Q19,1544651794.036077,241136,0,0
7,Q19,1544651794.177122,240932,0,0
5,Q17,1544651794.318301,209223,0,0
8,Q22,1544651794.426964,122876,0,0
1,Q2,1544651794.449359,233534,0,0
1,Q2,1544651794.582729,233470,0,0
4,Q16,1544651794.716021,620881,0,0
2,Q11,1544651795.236789,171238,0,0
4,Q16,1544651795.307372,636712,0,0
4,Q16,1544651795.843841,724473,0,0
6,Q18,1544651796.468294,2655575,0,0
6,Q18,1544651799.024062,2382634,0,0
3,Q13,1544651801.307013,151759,0,0
8,Q22,1544651801.358455,121958,0,0
7,Q19,1544651801.379748,242321,0,0
4,Q16,1544651801.522042,638444,0,0
1,Q2,1544651802.060821,237739,0,0
1,Q2,1544651802.199388,236875,0,0
2,Q11,1544651802.336227,167478,0,0
8,Q22,1544651802.403508,122534,0,0
2,Q11,1544651802.425958,167146,0,0
2,Q11,1544651802.493144,166956,0,0
1,Q2,1544651802.560241,233179,0,0
7,Q19,1544651802.693504,241860,0,0
5,Q17,1544651802.834742,210388,0,0
5,Q17,1544651802.944467,210415,0,0
2,Q11,1544651803.054206,167886,0,0
2,Q11,1544651803.122628,166524,0,0
4,Q16,1544651803.188655,630371,0,0
6,Q18,1544651803.718450,2248657,0,0
6,Q18,1544651805.867198,2250537,0,0
2,Q11,1544651808.017885,167294,0,0
3,Q13,1544651808.084852,152103,0,0
1,Q2,1544651808.136780,234728,0,0
4,Q16,1544651808.271472,657135,0,0
3,Q13,1544651808.828714,168162,0,0
1,Q2,1544651808.897149,282105,0,0
2,Q11,1544651809.078823,185295,0,0
8,Q22,1544651809.164167,128328,0,0
7,Q19,1544651809.192643,290967,0,0
1,Q2,1544651809.383258,285953,0,0
5,Q17,1544651809.569259,258736,0,0
4,Q16,1544651809.727936,771039,0,0
4,Q16,1544651810.399885,763376,0,0
7,Q19,1544651811.063499,293842,0,0
7,Q19,1544651811.257743,291121,0,0
7,Q19,1544651811.449335,291088,0,0
5,Q17,1544651811.640862,258814,0,0
2,Q11,1544651811.799898,185360,0,0
4,Q16,1544651811.885908,759707,0,0
7,Q19,1544651812.545007,295188,0,0
2,Q11,1544651812.740508,185180,0,0
4,Q16,1544651812.826441,740038,0,0
6,Q18,1544651813.466448,2666239,0,0
8,Q22,1544651816.032582,134391,0,0
1,Q2,1544651816.066381,268588,0,0
2,Q11,1544651816.234762,182489,0,0
1,Q2,1544651816.316767,265117,0,0
1,Q2,1544651816.481631,264717,0,0
8,Q22,1544651816.645481,128174,0,0
1,Q2,1544651816.673573,264577,0,0
1,Q2,1544651816.837344,265529,0,0
5,Q17,1544651817.002183,244609,0,0
5,Q17,1544651817.146884,235619,0,0
5,Q17,1544651817.282529,235641,0,0
